math score,reading score,writing score,average_score,performance_level,gender_female,gender_male,race/ethnicity_group A,race/ethnicity_group B,race/ethnicity_group C,race/ethnicity_group D,race/ethnicity_group E,parental level of education_associate's degree,parental level of education_bachelor's degree,parental level of education_high school,parental level of education_master's degree,parental level of education_some college,parental level of education_some high school,lunch_free/reduced,lunch_standard,test preparation course_completed,test preparation course_none
59,72,68,66.33333333333333,C,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True
80,75,69,74.66666666666667,C,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True
71,67,67,68.33333333333333,C,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True
61,68,63,64.0,C,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True
87,85,93,88.33333333333333,A,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True
82,67,61,70.0,C,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True
62,64,55,60.333333333333336,C,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True
97,97,96,96.66666666666667,A,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True
75,68,65,69.33333333333333,C,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True
65,79,81,75.0,B,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True
52,49,46,49.0,E,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False
87,73,72,77.33333333333333,B,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True
53,62,53,56.0,D,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True
81,86,87,84.66666666666667,B,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
39,42,38,39.666666666666664,E,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False
71,71,80,74.0,C,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False
97,93,91,93.66666666666667,A,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True
82,82,88,84.0,B,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False
59,53,52,54.666666666666664,D,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True
61,42,41,48.0,E,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True
78,74,72,74.66666666666667,C,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False
49,51,51,50.333333333333336,D,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True
59,58,47,54.666666666666664,D,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True
70,72,76,72.66666666666667,C,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False
82,84,78,81.33333333333333,B,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False
90,90,82,87.33333333333333,A,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True
43,62,61,55.333333333333336,D,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True
80,64,66,70.0,C,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True
81,82,84,82.33333333333333,B,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True
57,61,54,57.333333333333336,D,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True
59,72,80,70.33333333333333,C,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
64,76,74,71.33333333333333,C,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True
63,64,66,64.33333333333333,C,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False
71,70,70,70.33333333333333,C,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False
64,73,71,69.33333333333333,C,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
55,46,44,48.333333333333336,E,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True
51,51,54,52.0,D,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True
62,76,80,72.66666666666667,C,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False
93,100,95,96.0,A,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False
54,72,59,61.666666666666664,C,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True
69,65,74,69.33333333333333,C,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True
44,51,48,47.666666666666664,E,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
86,85,91,87.33333333333333,A,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
85,92,85,87.33333333333333,A,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True
50,67,73,63.333333333333336,C,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
88,74,75,79.0,B,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False
59,62,69,63.333333333333336,C,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True
32,34,38,34.666666666666664,E,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True
36,29,27,30.666666666666668,E,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
63,78,79,73.33333333333333,C,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False
67,54,63,61.333333333333336,C,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False
65,78,82,75.0,B,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False
85,84,89,86.0,A,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True
73,78,74,75.0,B,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True
34,48,41,41.0,E,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
93,100,100,97.66666666666667,A,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False
67,84,84,78.33333333333333,B,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True
88,77,77,80.66666666666667,B,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True
57,48,51,52.0,D,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True
79,84,91,84.66666666666667,B,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False
67,75,72,71.33333333333333,C,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True
70,64,70,68.0,C,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False
50,42,48,46.666666666666664,E,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True
69,84,82,78.33333333333333,B,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True
52,61,66,59.666666666666664,D,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False
47,62,66,58.333333333333336,D,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
46,61,55,54.0,D,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True
68,70,66,68.0,C,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True
100,100,100,100.0,A,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False
44,61,52,52.333333333333336,D,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True
57,77,80,71.33333333333333,C,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False
91,96,91,92.66666666666667,A,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False
69,70,67,68.66666666666667,C,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
35,53,46,44.666666666666664,E,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True
72,66,66,68.0,C,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True
54,65,65,61.333333333333336,C,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True
74,70,69,71.0,C,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
74,64,60,66.0,C,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False
64,56,52,57.333333333333336,D,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True
65,61,71,65.66666666666667,C,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
46,43,44,44.333333333333336,E,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False
48,56,51,51.666666666666664,D,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True
67,74,70,70.33333333333333,C,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False
62,57,62,60.333333333333336,C,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True
61,71,73,68.33333333333333,C,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False
70,75,74,73.0,C,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
98,87,90,91.66666666666667,A,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False
70,63,58,63.666666666666664,C,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True
67,57,53,59.0,D,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True
57,58,57,57.333333333333336,D,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
85,81,85,83.66666666666667,B,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False
77,68,69,71.33333333333333,C,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False
72,66,72,70.0,C,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False
78,91,96,88.33333333333333,A,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True
81,66,64,70.33333333333333,C,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True
61,62,61,61.333333333333336,C,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False
58,68,61,62.333333333333336,C,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True
54,61,58,57.666666666666664,D,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True
82,82,80,81.33333333333333,B,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True
49,58,60,55.666666666666664,D,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True
49,50,52,50.333333333333336,D,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False
57,75,73,68.33333333333333,C,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
94,73,71,79.33333333333333,B,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True
75,77,83,78.33333333333333,B,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False
74,74,72,73.33333333333333,C,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True
58,52,54,54.666666666666664,D,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False
62,69,69,66.66666666666667,C,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True
72,57,62,63.666666666666664,C,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True
84,87,81,84.0,B,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True
92,100,100,97.33333333333333,A,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True
45,63,59,55.666666666666664,D,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True
75,81,71,75.66666666666667,B,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True
56,58,64,59.333333333333336,D,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True
48,54,53,51.666666666666664,D,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True
100,100,100,100.0,A,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True
65,76,75,72.0,C,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False
72,57,58,62.333333333333336,C,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True
62,70,72,68.0,C,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True
66,68,64,66.0,C,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False
63,63,60,62.0,C,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True
68,76,67,70.33333333333333,C,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True
75,84,80,79.66666666666667,B,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True
89,100,100,96.33333333333333,A,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True
78,72,69,73.0,C,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False
53,50,60,54.333333333333336,D,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
49,65,61,58.333333333333336,D,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True
54,63,67,61.333333333333336,C,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True
64,82,77,74.33333333333333,C,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False
60,62,60,60.666666666666664,C,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False
62,65,58,61.666666666666664,C,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True
55,41,48,48.0,E,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False
91,95,94,93.33333333333333,A,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True
8,24,23,18.333333333333332,E,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
81,78,78,79.0,B,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
79,85,86,83.33333333333333,B,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False
78,87,91,85.33333333333333,A,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False
74,75,82,77.0,B,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True
57,51,54,54.0,D,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True
40,59,51,50.0,D,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True
81,75,76,77.33333333333333,B,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False
44,45,45,44.666666666666664,E,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True
67,86,83,78.66666666666667,B,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False
86,81,75,80.66666666666667,B,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
65,82,78,75.0,B,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False
55,76,76,69.0,C,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True
62,72,74,69.33333333333333,C,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True
63,63,62,62.666666666666664,C,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True
88,99,95,94.0,A,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False
62,55,55,57.333333333333336,D,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True
59,71,65,65.0,C,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False
68,78,77,74.33333333333333,C,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False
77,86,86,83.0,B,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True
